Compound SMILES,Plate,Well,ch1_path,ch2_path,ch3_path,ch4_path,ch5_path
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,24295,D22,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_d22.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_d22.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_d22.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_d22.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_d22.tif
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)[nH]c(=N)c2cc1OC,24295,E14,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_e14.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_e14.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_e14.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_e14.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_e14.tif
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,24295,E23,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_e23.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_e23.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_e23.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_e23.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_e23.tif
CC(C)Cc1ccc(C(C)C(=O)O)cc1,24295,G5,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_g05.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_g05.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_g05.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_g05.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_g05.tif
CN1C(=O)CC(c2ccccc2)C1=O,24295,G8,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_g08.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_g08.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_g08.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_g08.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_g08.tif
CC(C)NCC(O)COc1ccc(CC(=N)O)cc1,24295,G23,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_g23.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_g23.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_g23.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_g23.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_g23.tif
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,24295,I13,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_i13.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_i13.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_i13.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_i13.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_i13.tif
CC(C)N(CCC(C(=N)O)(c1ccccc1)c1ccccn1)C(C)C,24295,K5,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_k05.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_k05.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_k05.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_k05.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_k05.tif
OC(=Nc1ccccc1)OCC(CN1CCCCC1)OC(O)=Nc1ccccc1,24295,K12,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_k12.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_k12.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_k12.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_k12.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_k12.tif
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,24295,K14,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_k14.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_k14.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_k14.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_k14.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_k14.tif
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,24295,N16,s3://morphology_profiles/filtered_mp/24295-Hoechst/merged_24295-Hoechst_n16.tif,s3://morphology_profiles/filtered_mp/24295-ERSyto/merged_24295-ERSyto_n16.tif,s3://morphology_profiles/filtered_mp/24295-ERSytoBleed/merged_24295-ERSytoBleed_n16.tif,s3://morphology_profiles/filtered_mp/24295-Ph_golgi/merged_24295-Ph_golgi_n16.tif,s3://morphology_profiles/filtered_mp/24295-Mito/merged_24295-Mito_n16.tif
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,24296,A16,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_a16.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_a16.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_a16.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_a16.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_a16.tif
N=c1[nH]c2ccc(OC(F)(F)F)cc2s1,24296,B19,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_b19.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_b19.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_b19.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_b19.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_b19.tif
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,24296,C3,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_c03.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_c03.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_c03.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_c03.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_c03.tif
O=c1ccc2ccccc2o1,24296,D7,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_d07.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_d07.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_d07.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_d07.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_d07.tif
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,24296,D21,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_d21.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_d21.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_d21.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_d21.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_d21.tif
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,24296,F4,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_f04.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_f04.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_f04.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_f04.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_f04.tif
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,24296,G15,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_g15.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_g15.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_g15.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_g15.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_g15.tif
CCC(O)=NCC[C@@H]1CCc2ccc3c(c21)CCO3,24296,H5,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_h05.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_h05.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_h05.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_h05.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_h05.tif
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,24296,J11,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_j11.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_j11.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_j11.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_j11.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_j11.tif
Cc1ccc(S(=O)(=O)NC(O)=NN2CCCCCC2)cc1,24296,J15,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_j15.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_j15.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_j15.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_j15.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_j15.tif
CCc1cc(C(=N)S)ccn1,24296,L3,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_l03.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_l03.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_l03.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_l03.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_l03.tif
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,24296,M6,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_m06.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_m06.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_m06.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_m06.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_m06.tif
CC1=NN(c2ccccc2)C(=O)C1,24296,M8,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_m08.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_m08.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_m08.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_m08.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_m08.tif
COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,24296,M12,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_m12.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_m12.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_m12.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_m12.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_m12.tif
CCC1(CC)C(=O)C=CN=C1O,24296,M24,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_m24.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_m24.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_m24.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_m24.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_m24.tif
COc1ccc(Cl)cc1C(O)=NCCc1ccc(S(=O)(=O)NC(O)=NC2CCCCC2)cc1,24296,N15,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_n15.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_n15.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_n15.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_n15.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_n15.tif
NCc1ccccc1CC(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,24296,O9,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_o09.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_o09.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_o09.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_o09.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_o09.tif
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,24296,O17,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_o17.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_o17.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_o17.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_o17.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_o17.tif
CCOc1ccc(N=C(C)O)cc1,24296,O20,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_o20.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_o20.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_o20.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_o20.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_o20.tif
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,24296,P3,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_p03.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_p03.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_p03.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_p03.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_p03.tif
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,24296,P4,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_p04.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_p04.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_p04.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_p04.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_p04.tif
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,24296,P8,s3://morphology_profiles/filtered_mp/24296-Hoechst/merged_24296-Hoechst_p08.tif,s3://morphology_profiles/filtered_mp/24296-ERSyto/merged_24296-ERSyto_p08.tif,s3://morphology_profiles/filtered_mp/24296-ERSytoBleed/merged_24296-ERSytoBleed_p08.tif,s3://morphology_profiles/filtered_mp/24296-Ph_golgi/merged_24296-Ph_golgi_p08.tif,s3://morphology_profiles/filtered_mp/24296-Mito/merged_24296-Mito_p08.tif
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,24297,A9,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_a09.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_a09.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_a09.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_a09.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_a09.tif
Cc1cccc(C)c1N=C(O)C1CCCCN1C,24297,A23,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_a23.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_a23.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_a23.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_a23.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_a23.tif
COCCc1ccc(OCC(O)CNC(C)C)cc1,24297,B2,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_b02.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_b02.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_b02.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_b02.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_b02.tif
COc1cc2nc(N(C)CCCN=C(O)C3CCCO3)[nH]c(=N)c2cc1OC,24297,C24,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_c24.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_c24.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_c24.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_c24.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_c24.tif
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,24297,D22,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_d22.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_d22.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_d22.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_d22.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_d22.tif
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)[nH]c(=N)c2cc1OC,24297,E14,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_e14.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_e14.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_e14.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_e14.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_e14.tif
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,24297,E23,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_e23.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_e23.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_e23.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_e23.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_e23.tif
CC(C)Cc1ccc(C(C)C(=O)O)cc1,24297,G5,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_g05.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_g05.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_g05.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_g05.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_g05.tif
CN1C(=O)CC(c2ccccc2)C1=O,24297,G8,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_g08.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_g08.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_g08.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_g08.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_g08.tif
CC(C)NCC(O)COc1ccc(CC(=N)O)cc1,24297,G23,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_g23.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_g23.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_g23.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_g23.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_g23.tif
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,24297,I13,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_i13.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_i13.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_i13.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_i13.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_i13.tif
CC(C)N(CCC(C(=N)O)(c1ccccc1)c1ccccn1)C(C)C,24297,K5,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_k05.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_k05.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_k05.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_k05.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_k05.tif
OC(=Nc1ccccc1)OCC(CN1CCCCC1)OC(O)=Nc1ccccc1,24297,K12,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_k12.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_k12.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_k12.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_k12.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_k12.tif
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,24297,K14,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_k14.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_k14.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_k14.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_k14.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_k14.tif
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,24297,N16,s3://morphology_profiles/filtered_mp/24297-Hoechst/merged_24297-Hoechst_n16.tif,s3://morphology_profiles/filtered_mp/24297-ERSyto/merged_24297-ERSyto_n16.tif,s3://morphology_profiles/filtered_mp/24297-ERSytoBleed/merged_24297-ERSytoBleed_n16.tif,s3://morphology_profiles/filtered_mp/24297-Ph_golgi/merged_24297-Ph_golgi_n16.tif,s3://morphology_profiles/filtered_mp/24297-Mito/merged_24297-Mito_n16.tif
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,24300,A9,s3://morphology_profiles/filtered_mp/24300-Hoechst/merged_24300-Hoechst_a09.tif,s3://morphology_profiles/filtered_mp/24300-ERSyto/merged_24300-ERSyto_a09.tif,s3://morphology_profiles/filtered_mp/24300-ERSytoBleed/merged_24300-ERSytoBleed_a09.tif,s3://morphology_profiles/filtered_mp/24300-Ph_golgi/merged_24300-Ph_golgi_a09.tif,s3://morphology_profiles/filtered_mp/24300-Mito/merged_24300-Mito_a09.tif
