Compound SMILES,Plate,Well,ch1_path,ch2_path,ch3_path,ch4_path,ch5_path
Oc1ccc2oc(=O)c3N(CCCc3c2c1)C(=O)CN1CCN(Cc2ccccc2)CC1,25391,L09,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_l09.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_l09.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_l09.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_l09.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_l09.tif
Cc1nc2ccc(Br)cc2c(S)c1C\C=C\Cl,25391,L10,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_l10.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_l10.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_l10.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_l10.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_l10.tif
CCOC(=O)C(NC(=O)Nc1ccc(O)cc1)(c1ccccc1)C(F)(F)F,25391,L11,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_l11.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_l11.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_l11.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_l11.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_l11.tif
Oc1c(Cl)cc(Cl)cc1C(C#Cc1ccccc1)N1CCOCC1,25391,L12,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_l12.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_l12.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_l12.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_l12.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_l12.tif
Cc1nc2sc(C(N3CCN(CC3)C(=O)c3ccco3)c3cccs3)c(O)n2n1,25391,L15,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_l15.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_l15.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_l15.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_l15.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_l15.tif
COc1ccc(NC(=O)c2cc(CC(C)C)nc3ccccc23)cc1,25391,L20,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_l20.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_l20.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_l20.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_l20.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_l20.tif
Cc1ccc(C)n1CCN1CCN(CC1)C(=O)CSc1nc2ccccc2nc1N1CCOCC1,25391,L22,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_l22.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_l22.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_l22.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_l22.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_l22.tif
Fc1ccc(cc1)N1CCN(CC1)C(c1cccs1)c1nnnn1CCc1ccccc1,25391,M03,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m03.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m03.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m03.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m03.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m03.tif
CN(C)CCCNc1cc(nc2cc(nn12)-c1cccc(F)c1)-c1ccccc1,25391,M04,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m04.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m04.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m04.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m04.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m04.tif
CCOC(=O)c1sc(NC(=O)CSc2n[nH]c(n2)-c2ccc(Cl)cc2Cl)c(C#N)c1C,25391,M05,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m05.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m05.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m05.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m05.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m05.tif
CC(N1CCN(CC1)C(=O)c1ccccc1)C(=O)Nc1ccccc1-c1ccccc1,25391,M07,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m07.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m07.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m07.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m07.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m07.tif
CCn1cc(CN2CCc3c([nH]c4ccccc34)C2c2ccc(F)c(OC)c2)c(C)n1,25391,M09,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m09.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m09.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m09.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m09.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m09.tif
COc1ccc(cc1)-c1cc(n2nc(nc2n1)C(O)=O)C(F)(F)F,25391,M10,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m10.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m10.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m10.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m10.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m10.tif
O=C(Nc1ccc(NC(=O)c2ccccn2)cn1)C1CCCCC1,25391,M12,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m12.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m12.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m12.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m12.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m12.tif
CN(c1nc(cs1)-c1cccs1)c1ccc(O)cc1,25391,M14,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m14.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m14.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m14.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m14.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m14.tif
CCOc1cccc(OCCCCn2ccnc2)c1,25391,M15,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m15.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m15.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m15.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m15.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m15.tif
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2Cl)sc2c1CC(C)(C)NC2(C)C,25391,M16,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m16.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m16.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m16.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m16.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m16.tif
Fc1ccccc1OCC(=O)N1CCc2ccccc2C1,25391,M18,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_m18.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_m18.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_m18.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_m18.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_m18.tif
CN1c2ccccc2C(C)=C\C1=C/C=C(C#N)C#N,25391,N03,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n03.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n03.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n03.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n03.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n03.tif
CC(C)C(N1CCN(CC1)c1ccccc1F)c1nnnn1C1CCCC1,25391,N05,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n05.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n05.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n05.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n05.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n05.tif
CCOc1ccc(cc1)C(=O)NCC(=O)OCC(=O)c1ccc2Cc3ccccc3-c2c1,25391,N06,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n06.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n06.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n06.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n06.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n06.tif
CCCCN(CC)CCCNC(=O)CN1C(=O)CSc2ccc(cc12)S(=O)(=O)N1CCOCC1,25391,N07,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n07.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n07.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n07.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n07.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n07.tif
CCOc1ccc2nc(NC(=O)CSc3nc4cccnc4n3C)sc2c1,25391,N08,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n08.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n08.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n08.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n08.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n08.tif
Cn1cc(C2=C(C(=O)NC2=O)c2ccc(Cl)cc2Cl)c2ccccc12,25391,N09,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n09.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n09.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n09.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n09.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n09.tif
Oc1nc(SCC(=O)Nc2ccccc2)nc(-c2ccccc2)c1C#N,25391,N11,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n11.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n11.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n11.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n11.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n11.tif
Oc1ccccc1-c1[nH]nc2C(=O)N(Cc3ccco3)C(c12)c1ccccc1F,25391,N12,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n12.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n12.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n12.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n12.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n12.tif
COc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)NCc1ccco1,25391,N13,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n13.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n13.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n13.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n13.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n13.tif
CCn1c(SCc2nc3ccccc3s2)nnc1-c1ccccc1,25391,N14,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n14.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n14.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n14.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n14.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n14.tif
CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)CN(C)C2CCN(C)CC2)c1,25391,N15,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n15.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n15.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n15.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n15.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n15.tif
Clc1cc(Cl)cc(NC(=O)Nc2ccccc2)c1,25391,N17,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n17.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n17.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n17.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n17.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n17.tif
Cc1ccc(cc1)S(=O)(=O)NCC12OC(C=C1)C1C2C(=O)N(C1=O)c1ccccc1,25391,N18,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n18.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n18.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n18.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n18.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n18.tif
Cn1c2ccccc2c2c(cn(C3CCCCC3)c(=O)c12)C(=O)NCCCN1CCCC1=O,25391,N19,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n19.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n19.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n19.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n19.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n19.tif
Cc1ccc(cc1)-c1[nH]nc2OC(N)=C(C#N)C(c12)c1ccc(OC(=O)N2CCOCC2)cc1,25391,N21,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n21.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n21.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n21.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n21.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n21.tif
Nc1nc(CN2CCN(CC2)c2ccccn2)nc(Nc2ccc(F)cc2)n1,25391,N22,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_n22.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_n22.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_n22.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_n22.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_n22.tif
CC(C)c1cccc(C)c1-n1nnnc1-c1ccccc1,25391,O03,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o03.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o03.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o03.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o03.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o03.tif
CCC(N1CCN(CC1)c1nc2ccccc2s1)c1nnnn1CS(=O)(=O)c1ccc(C)cc1,25391,O04,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o04.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o04.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o04.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o04.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o04.tif
O=C(NCc1cccnc1)c1ccc(cc1)-c1cc2ccccc2oc1=O,25391,O05,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o05.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o05.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o05.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o05.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o05.tif
Cc1ccccc1OCCSCc1nc2ccccc2[nH]1,25391,O06,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o06.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o06.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o06.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o06.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o06.tif
CCN(c1ccccc1)c1nc2ccsc2c(=O)s1,25391,O07,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o07.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o07.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o07.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o07.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o07.tif
OCC1(CCc2ccccc2)CCN(Cc2ccc3nsnc3c2)CC1,25391,O08,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o08.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o08.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o08.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o08.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o08.tif
CNCCCc1n[nH]c(N)c1C#N,25391,O10,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o10.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o10.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o10.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o10.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o10.tif
Clc1cc(Cl)cc(c1)N1C(=O)CC(N2CCOCC2)C1=O,25391,O12,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o12.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o12.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o12.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o12.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o12.tif
COc1cccc(OC)c1C(=O)NC(=S)Nc1cc(ccc1Cl)-c1nc2ccccc2[nH]1,25391,O16,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o16.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o16.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o16.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o16.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o16.tif
CC1CCc2nn(CC(=O)Nc3ccc(NC(C)=O)cc3)cc2C1,25391,O18,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o18.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o18.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o18.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o18.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o18.tif
COC(=O)c1c(C)[nH]c(-c2csc(N)n2)c1C,25391,O20,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_o20.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_o20.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_o20.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_o20.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_o20.tif
Cc1cc2nnc(SC3CCCCN(C(=O)c4ccc(F)cc4)C3=O)n2c2ccccc12,25391,P03,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_p03.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_p03.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_p03.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_p03.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_p03.tif
O=C(Nc1cccnc1)c1noc2CCCCCc12,25391,P04,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_p04.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_p04.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_p04.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_p04.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_p04.tif
CCn1c2ccccc2c(SCC(=O)Nc2ccc3OCOc3c2)cc1=O,25391,P08,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_p08.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_p08.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_p08.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_p08.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_p08.tif
OC(=O)c1cc(NC(=O)CSc2nnc(s2)-c2ccncc2)ccc1Cl,25391,P10,s3://morphology_profiles/filtered_mp/25391-Hoechst/merged_25391-Hoechst_p10.tif,s3://morphology_profiles/filtered_mp/25391-ERSyto/merged_25391-ERSyto_p10.tif,s3://morphology_profiles/filtered_mp/25391-ERSytoBleed/merged_25391-ERSytoBleed_p10.tif,s3://morphology_profiles/filtered_mp/25391-Ph_golgi/merged_25391-Ph_golgi_p10.tif,s3://morphology_profiles/filtered_mp/25391-Mito/merged_25391-Mito_p10.tif
